Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel,ControlAutomatico
162,1012922.0,270.207,43.877,1018.71674,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,8315.0,0.0
163,1012973.0,270.207,43.87,1018.77893,1.2168,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,8366.0,0.0
164,1013024.0,270.207,43.877,1018.73016,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,8417.0,0.0
165,1013075.0,270.207,43.877,1018.73016,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,8468.0,0.0
166,1013127.0,270.207,43.87,1018.7346,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,8520.0,0.0
167,1013177.0,270.207,43.87,1018.78827,1.2168,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,8570.0,0.0
168,1013228.0,270.207,43.862,1018.757,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,8621.0,0.0
169,1013279.0,270.207,43.862,1018.757,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,8672.0,0.0
170,1013330.0,270.207,43.862,1018.72534,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,8723.0,0.0
171,1013382.0,270.207,43.877,1018.7699,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,8775.0,0.0
172,1013433.0,270.207,43.862,1018.76544,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,8826.0,0.0
173,1013483.0,270.207,43.862,1018.76544,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,8876.0,0.0
174,1013534.0,270.207,43.877,1018.72534,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,8927.0,0.0
175,1013585.0,270.207,43.87,1018.7346,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,8978.0,0.0
176,1013637.0,270.207,43.87,1018.7346,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,9030.0,0.0
177,1013688.0,270.207,43.847,1018.75214,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,9081.0,0.0
178,1013738.0,270.207,43.862,1018.77893,1.2168,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,9131.0,0.0
179,1013789.0,270.207,43.862,1018.7566,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,9182.0,0.0
180,1013840.0,270.207,43.862,1018.7566,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,9233.0,0.0
181,1013892.0,270.207,43.862,1018.7436,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,9285.0,0.0
182,1013943.0,270.207,43.877,1018.7346,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,9336.0,0.0
183,1013994.0,270.207,43.87,1018.7346,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,9387.0,0.0
184,1014044.0,270.207,43.862,1018.7346,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,9437.0,0.0
185,1014095.0,270.207,43.885,1018.77484,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,9488.0,0.0
186,1014147.0,270.207,43.877,1018.70294,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,9540.0,0.0
187,1014198.0,270.207,43.877,1018.8016,1.2168,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,9591.0,0.0
188,1014249.0,270.207,43.885,1018.8016,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,9642.0,0.0
189,1014300.0,270.207,43.87,1018.7436,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,9693.0,0.0
190,1014350.0,270.207,43.877,1018.7699,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,9743.0,0.0
191,1014402.0,270.207,43.862,1018.6676,1.2165,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,9795.0,0.0
192,1014453.0,270.207,43.862,1018.6676,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,9846.0,0.0
193,1014504.0,270.207,43.862,1018.748,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,9897.0,0.0
194,1014555.0,270.207,43.862,1018.72534,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,9948.0,0.0
195,1014605.0,270.207,43.87,1018.72534,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,9998.0,0.0
