Muestra,Temp,Hum,Pres,Den,Vol,DP,DP1,DP2,DP3,Vel1,Vel2,Vel3,Vel4,Tiempo,PWM,Paro
995,20.16,39.872,100489.55,1.1897,2.5935,42.325,41.638,42.152,45.2,8.435,8.717,8.366,8.418,54222.0,325.0,1.0
996,20.16,39.856,100492.24,1.1898,2.593,41.825,41.694,42.086,44.95,8.385,8.693,8.372,8.411,54277.0,325.0,1.0
997,20.16,39.864,100488.2,1.1897,2.597,45.825,42.934,42.834,44.95,8.777,8.693,8.496,8.486,54331.0,325.0,1.0
998,20.139,39.864,100489.08,1.1898,2.596,44.825,43.501,43.232,44.825,8.68,8.68,8.551,8.525,54384.0,325.0,1.0
999,20.171,39.856,100490.49,1.1897,2.59,38.825,42.098,42.351,44.2,8.079,8.62,8.413,8.438,54438.0,325.0,1.0
1000,20.15,39.864,100490.49,1.1898,2.58963,38.45,41.004,41.571,43.325,8.039,8.534,8.302,8.359,54493.0,325.0,1.0
1001,20.16,39.856,100486.45,1.1897,2.59425,43.075,41.625,41.872,43.325,8.51,8.534,8.365,8.39,54546.0,325.0,1.0
1002,20.182,39.872,100488.64,1.1896,2.59213,40.95,41.423,41.687,43.075,8.297,8.51,8.345,8.372,54600.0,325.0,1.0
1003,20.16,39.887,100489.55,1.1897,2.5875,36.325,39.894,40.615,42.325,7.814,8.435,8.189,8.263,54654.0,325.0,1.0
1004,20.16,39.872,100489.55,1.1897,2.59188,40.7,40.136,40.632,41.825,8.272,8.385,8.214,8.265,54709.0,325.0,1.0
1005,20.16,39.879,100486.016,1.1897,2.587,35.825,38.842,39.671,40.95,7.761,8.297,8.081,8.166,54762.0,325.0,1.0
1006,20.16,39.872,100492.24,1.1898,2.5915,40.325,39.287,39.802,40.7,8.233,8.271,8.127,8.18,54816.0,325.0,1.0
1007,20.16,39.879,100489.14,1.1897,2.58725,36.075,38.324,39.056,40.7,7.787,8.272,8.026,8.103,54871.0,325.0,1.0
1008,20.128,39.895,100486.45,1.1898,2.59263,41.45,39.262,39.535,40.95,8.347,8.297,8.124,8.152,54924.0,325.0,1.0
1009,20.16,39.872,100486.45,1.1897,2.58975,38.575,39.056,39.343,40.7,8.053,8.272,8.103,8.133,54978.0,325.0,1.0
1010,20.16,39.879,100487.8,1.1897,2.5935,42.325,40.037,39.94,40.95,8.435,8.297,8.204,8.194,55032.0,325.0,1.0
1011,20.171,39.887,100487.8,1.1897,2.58888,37.7,39.336,39.492,40.95,7.961,8.297,8.132,8.148,55087.0,325.0,1.0
1012,20.15,39.887,100491.836,1.1898,2.59263,41.45,39.97,39.883,41.45,8.347,8.347,8.197,8.188,55140.0,325.0,1.0
1013,20.16,39.895,100491.836,1.1898,2.59288,41.7,40.489,40.247,41.45,8.372,8.347,8.25,8.225,55194.0,325.0,1.0
1014,20.171,39.895,100486.016,1.1897,2.58938,38.2,39.802,39.837,40.95,8.014,8.297,8.18,8.184,55248.0,325.0,1.0
1015,20.16,39.887,100489.14,1.1897,2.58675,35.575,38.534,38.985,40.7,7.733,8.272,8.048,8.095,55303.0,325.0,1.0
1016,20.16,39.895,100490.89,1.1898,2.59063,39.45,38.809,39.078,40.7,8.143,8.271,8.077,8.105,55356.0,325.0,1.0
1017,20.16,39.902,100495.44,1.1898,2.59238,41.2,39.526,39.502,40.7,8.322,8.271,8.151,8.149,55410.0,325.0,1.0
1018,20.16,39.895,100495.44,1.1898,2.5905,39.325,39.466,39.467,40.325,8.13,8.233,8.145,8.145,55464.0,325.0,1.0
1019,20.16,39.887,100493.66,1.1898,2.591,39.825,39.574,39.539,39.825,8.182,8.182,8.156,8.152,55518.0,325.0,1.0
1020,20.16,39.895,100489.62,1.1897,2.58838,37.2,38.862,39.071,39.45,7.908,8.144,8.083,8.104,55572.0,325.0,1.0
1021,20.15,39.902,100487.43,1.1898,2.58563,34.45,37.538,38.147,39.45,7.61,8.143,7.944,8.008,55626.0,325.0,1.0
1022,20.15,39.895,100487.43,1.1898,2.5865,35.325,36.874,37.583,39.45,7.706,8.143,7.873,7.948,55681.0,325.0,1.0
1023,20.171,39.91,100486.484,1.1897,2.58925,38.075,37.235,37.681,39.325,8.001,8.131,7.912,7.959,55734.0,325.0,1.0
1024,20.16,39.902,100492.75,1.1898,2.59138,40.2,38.124,38.185,39.325,8.22,8.131,8.005,8.012,55788.0,325.0,1.0
1025,20.16,39.902,100488.27,1.1897,2.58863,37.45,37.922,38.038,39.325,7.934,8.131,7.984,7.997,55842.0,325.0,1.0
1026,20.16,39.918,100492.75,1.1898,2.58513,33.95,36.731,37.22,38.575,7.554,8.053,7.858,7.91,55896.0,325.0,1.0
1027,20.16,39.895,100492.75,1.1898,2.5915,40.325,37.809,37.841,39.325,8.233,8.13,7.972,7.976,55950.0,325.0,1.0
1028,20.171,39.91,100490.96,1.1897,2.5955,44.325,39.764,39.138,39.325,8.632,8.131,8.176,8.111,56004.0,325.0,1.0
1029,20.171,39.918,100487.36,1.1897,2.58813,36.95,38.92,38.701,39.325,7.882,8.131,8.089,8.066,56058.0,325.0,1.0
1030,20.171,39.91,100489.18,1.1897,2.58738,36.2,38.104,38.201,38.575,7.801,8.053,8.004,8.014,56112.0,325.0,1.0
1031,20.182,39.91,100489.18,1.1896,2.59425,43.075,39.595,39.176,39.325,8.51,8.131,8.159,8.115,56166.0,325.0,1.0
1032,20.16,39.918,100486.45,1.1897,2.59363,42.45,40.452,39.83,39.325,8.448,8.131,8.246,8.183,56220.0,325.0,1.0
1033,20.171,39.91,100489.984,1.1897,2.58725,36.075,39.139,39.079,39.325,7.788,8.131,8.111,8.105,56274.0,325.0,1.0
1034,20.182,39.918,100494.53,1.1897,2.58875,37.575,38.67,38.779,38.2,7.948,8.014,8.063,8.074,56328.0,325.0,1.0
1035,20.16,39.918,100483.766,1.1897,2.59113,39.95,39.054,39.013,38.2,8.195,8.014,8.103,8.099,56382.0,325.0,1.0
1036,20.16,39.918,100483.766,1.1897,2.58825,37.075,38.46,38.625,38.075,7.895,8.001,8.041,8.058,56436.0,325.0,1.0
1037,20.16,39.933,100487.8,1.1897,2.58438,33.2,36.882,37.54,38.075,7.471,8.0,7.874,7.944,56489.0,325.0,1.0
1038,20.182,39.925,100490.89,1.1897,2.58788,36.7,36.828,37.372,37.575,7.855,7.948,7.868,7.926,56544.0,325.0,1.0
1039,20.182,39.933,100487.36,1.1896,2.59038,39.2,37.539,37.738,37.575,8.118,7.948,7.944,7.965,56598.0,325.0,1.0
1040,20.171,39.925,100491.41,1.1897,2.59263,41.45,38.713,38.48,37.575,8.348,7.948,8.067,8.043,56652.0,325.0,1.0
1041,20.16,39.918,100491.41,1.1898,2.58975,38.575,38.671,38.499,37.575,8.053,7.948,8.063,8.045,56706.0,325.0,1.0
1042,20.171,39.94,100488.71,1.1897,2.58963,38.45,38.605,38.49,38.075,8.04,8.001,8.056,8.044,56760.0,325.0,1.0
1043,20.182,39.918,100488.71,1.1896,2.58988,38.7,38.634,38.532,38.45,8.066,8.04,8.059,8.049,56814.0,325.0,1.0
1044,20.16,39.933,100489.18,1.1897,2.58925,38.075,38.466,38.44,38.45,8.0,8.04,8.041,8.039,56867.0,325.0,1.0
1045,20.16,39.91,100489.18,1.1897,2.58775,36.575,37.899,38.067,38.45,7.841,8.04,7.982,8.0,56922.0,325.0,1.0
1046,20.16,39.933,100490.49,1.1897,2.58638,35.2,37.089,37.494,38.075,7.692,8.0,7.896,7.939,56976.0,325.0,1.0
1047,20.171,39.918,100492.24,1.1897,2.58488,33.7,36.073,36.735,38.075,7.527,8.0,7.787,7.858,57029.0,325.0,1.0
1048,20.171,39.933,100494.94,1.1898,2.58625,35.075,35.773,36.403,38.075,7.679,8.0,7.755,7.823,57083.0,325.0,1.0
1049,20.182,39.933,100487.36,1.1896,2.58413,32.95,34.926,35.713,37.575,7.443,7.948,7.663,7.749,57138.0,325.0,1.0
1050,20.16,39.933,100487.36,1.1897,2.58713,35.95,35.234,35.76,37.075,7.774,7.895,7.696,7.753,57192.0,325.0,1.0
1051,20.171,39.933,100489.14,1.1897,2.58725,36.075,35.486,35.823,37.075,7.788,7.895,7.724,7.76,57245.0,325.0,1.0
1052,20.16,39.94,100491.836,1.1898,2.58463,33.45,34.875,35.349,37.075,7.499,7.895,7.657,7.709,57299.0,325.0,1.0
1053,20.171,39.956,100488.27,1.1897,2.59013,38.95,36.098,36.069,37.075,8.092,7.895,7.79,7.787,57354.0,325.0,1.0
1054,20.16,39.94,100488.27,1.1897,2.591,39.825,37.216,36.82,37.075,8.182,7.895,7.91,7.867,57407.0,325.0,1.0
1055,20.16,39.956,100489.14,1.1897,2.58575,34.575,36.424,36.371,37.075,7.624,7.895,7.825,7.819,57461.0,325.0,1.0
1056,20.16,39.956,100490.49,1.1897,2.58663,35.45,36.132,36.187,36.7,7.72,7.855,7.793,7.799,57516.0,325.0,1.0
1057,20.16,39.94,100491.41,1.1898,2.591,39.825,37.24,36.915,36.7,8.182,7.855,7.912,7.877,57570.0,325.0,1.0
1058,20.16,39.94,100489.62,1.1897,2.58838,37.2,37.228,36.972,36.7,7.908,7.855,7.911,7.884,57623.0,325.0,1.0
1059,20.15,39.956,100489.62,1.1898,2.58438,33.2,36.02,36.217,36.7,7.471,7.854,7.781,7.803,57677.0,325.0,1.0
1060,20.15,39.956,100490.49,1.1898,2.59063,39.45,37.049,36.864,37.2,8.143,7.908,7.892,7.872,57732.0,325.0,1.0
1061,20.171,39.963,100489.55,1.1897,2.59263,41.45,38.369,37.781,37.2,8.348,7.908,8.031,7.97,57785.0,325.0,1.0
1062,20.15,39.956,100486.016,1.1897,2.58788,36.7,37.869,37.565,36.7,7.855,7.855,7.979,7.947,57839.0,325.0,1.0
1063,20.16,39.956,100486.016,1.1897,2.58713,35.95,37.293,37.242,36.575,7.774,7.841,7.918,7.913,57893.0,325.0,1.0
1064,20.171,39.963,100492.75,1.1897,2.58775,36.575,37.078,37.109,36.575,7.841,7.841,7.895,7.898,57948.0,325.0,1.0
1065,20.16,39.956,100492.24,1.1898,2.58813,36.95,37.04,37.077,36.575,7.881,7.841,7.891,7.895,58001.0,325.0,1.0
1066,20.16,39.963,100490.055,1.1897,2.5825,31.325,35.325,35.927,36.075,7.257,7.787,7.706,7.771,58055.0,325.0,1.0
1067,20.171,39.956,100492.75,1.1897,2.586,34.825,35.175,35.706,35.95,7.651,7.774,7.69,7.748,58109.0,325.0,1.0
1068,20.171,39.963,100492.75,1.1897,2.59,38.825,36.27,36.33,36.075,8.079,7.787,7.808,7.815,58163.0,325.0,1.0
1069,20.16,39.963,100490.055,1.1897,2.58888,37.7,36.699,36.604,36.575,7.961,7.841,7.854,7.844,58217.0,325.0,1.0
1070,20.15,39.956,100490.055,1.1898,2.58575,34.575,36.062,36.198,36.575,7.624,7.841,7.786,7.801,58271.0,325.0,1.0
1071,20.16,39.963,100490.055,1.1897,2.58625,35.075,35.766,35.974,36.575,7.679,7.841,7.754,7.776,58326.0,325.0,1.0
1072,20.193,39.979,100490.055,1.1896,2.59013,38.95,36.721,36.569,36.7,8.092,7.855,7.857,7.841,58379.0,325.0,1.0
1073,20.16,39.979,100491.41,1.1898,2.58988,38.7,37.315,36.995,36.95,8.066,7.881,7.92,7.886,58433.0,325.0,1.0
1074,20.16,39.956,100494.09,1.1898,2.58738,36.2,36.981,36.836,36.95,7.801,7.881,7.884,7.869,58487.0,325.0,1.0
1075,20.16,39.979,100489.14,1.1897,2.59125,40.075,37.909,37.484,36.95,8.208,7.881,7.983,7.938,58541.0,325.0,1.0
1076,20.182,39.986,100490.96,1.1897,2.58925,38.075,37.959,37.602,36.95,8.001,7.882,7.988,7.951,58595.0,325.0,1.0
1077,20.182,39.986,100490.96,1.1897,2.58888,37.7,37.881,37.622,37.2,7.961,7.908,7.98,7.953,58649.0,325.0,1.0
1078,20.182,39.979,100490.055,1.1896,2.58513,33.95,36.702,36.888,37.2,7.555,7.908,7.855,7.875,58703.0,325.0,1.0
1079,20.182,39.971,100492.75,1.1897,2.5895,38.325,37.189,37.175,37.2,8.027,7.908,7.907,7.905,58757.0,325.0,1.0
1080,20.171,39.986,100488.71,1.1897,2.59,38.825,37.68,37.505,37.7,8.079,7.961,7.959,7.94,58811.0,325.0,1.0
1081,20.139,39.971,100488.71,1.1898,2.58313,31.95,35.961,36.394,37.7,7.328,7.961,7.775,7.822,58865.0,325.0,1.0
1082,20.16,39.986,100486.016,1.1897,2.584,32.825,35.02,35.68,36.95,7.429,7.881,7.673,7.745,58918.0,325.0,1.0
1083,20.171,39.979,100491.41,1.1897,2.588,36.825,35.562,35.909,36.825,7.868,7.868,7.732,7.77,58973.0,325.0,1.0
1084,20.171,39.979,100490.055,1.1897,2.58288,31.7,34.403,35.068,36.825,7.3,7.868,7.605,7.678,59027.0,325.0,1.0
1085,20.171,39.994,100486.016,1.1896,2.57963,28.45,32.617,33.744,36.825,6.916,7.868,7.405,7.532,59080.0,325.0,1.0
1086,20.182,39.994,100486.016,1.1896,2.585,33.825,32.98,33.76,36.825,7.541,7.868,7.446,7.534,59134.0,325.0,1.0
1087,20.16,40.001,100490.055,1.1897,2.591,39.825,35.033,34.973,36.825,8.182,7.868,7.674,7.668,59189.0,325.0,1.0
1088,20.182,40.009,100486.45,1.1896,2.58438,33.2,34.483,34.619,36.825,7.471,7.868,7.614,7.629,59243.0,325.0,1.0
1089,20.171,39.986,100492.24,1.1897,2.58263,31.45,33.573,33.985,36.825,7.271,7.868,7.513,7.559,59296.0,325.0,1.0
1090,20.171,39.994,100492.24,1.1897,2.58875,37.575,34.774,34.703,36.825,7.948,7.868,7.646,7.638,59351.0,325.0,1.0
1091,20.171,39.979,100487.8,1.1897,2.59138,40.2,36.402,35.802,36.825,8.221,7.868,7.823,7.758,59405.0,325.0,1.0
1092,20.171,39.994,100488.64,1.1897,2.58125,30.075,34.504,34.657,36.825,7.111,7.868,7.616,7.633,59459.0,325.0,1.0
1093,20.16,40.001,100492.2,1.1898,2.5855,34.325,34.45,34.591,36.825,7.596,7.868,7.61,7.625,59512.0,325.0,1.0
1094,20.16,40.009,100484.6,1.1897,2.58638,35.2,34.675,34.713,36.2,7.693,7.801,7.635,7.639,59567.0,325.0,1.0
1095,20.193,39.986,100484.6,1.1895,2.58838,37.2,35.433,35.21,36.2,7.909,7.802,7.718,7.694,59621.0,325.0,1.0
1096,20.16,40.009,100491.33,1.1898,2.58375,32.575,34.576,34.683,35.2,7.4,7.692,7.624,7.636,59674.0,325.0,1.0
1097,20.193,40.001,100492.2,1.1896,2.583,31.825,33.75,34.112,34.325,7.315,7.597,7.533,7.573,59728.0,325.0,1.0
1098,20.182,40.009,100489.55,1.1896,2.59063,39.45,35.46,35.179,34.325,8.144,7.597,7.721,7.69,59783.0,325.0,1.0
1099,20.182,39.994,100489.55,1.1896,2.583,31.825,34.37,34.508,33.95,7.315,7.555,7.601,7.617,59837.0,325.0,1.0
1100,20.171,40.009,100486.86,1.1897,2.58038,29.2,32.819,33.447,33.825,7.006,7.541,7.428,7.499,59890.0,325.0,1.0
1101,20.16,40.009,100489.984,1.1897,2.58488,33.7,33.083,33.498,33.7,7.527,7.527,7.458,7.504,59944.0,325.0,1.0
1102,20.171,40.017,100487.3,1.1897,2.59013,38.95,34.843,34.588,33.7,8.092,7.527,7.654,7.625,59999.0,325.0,1.0
1103,20.182,40.017,100487.8,1.1896,2.58338,32.2,34.05,34.111,33.7,7.358,7.527,7.566,7.573,60052.0,325.0,1.0
1104,20.171,40.001,100487.8,1.1897,2.5765,25.325,31.433,32.353,33.7,6.525,7.527,7.269,7.375,60106.0,325.0,1.0
1105,20.182,40.009,100485.516,1.1896,2.58075,29.575,30.876,31.798,33.2,7.051,7.471,7.205,7.312,60161.0,325.0,1.0
1106,20.182,40.009,100490.89,1.1897,2.58475,33.575,31.686,32.153,33.575,7.513,7.513,7.299,7.352,60215.0,325.0,1.0
1107,20.182,40.001,100488.64,1.1896,2.58025,29.075,30.902,31.538,33.575,6.992,7.513,7.208,7.282,60268.0,325.0,1.0
1108,20.182,40.009,100488.64,1.1896,2.58013,28.95,30.317,31.02,33.2,6.976,7.471,7.139,7.222,60322.0,325.0,1.0
1109,20.16,40.024,100489.55,1.1897,2.58288,31.7,30.732,31.156,32.575,7.3,7.4,7.188,7.237,60377.0,325.0,1.0
1110,20.16,40.032,100487.3,1.1897,2.58413,32.95,31.397,31.515,32.575,7.443,7.4,7.265,7.279,60430.0,325.0,1.0
1111,20.16,40.024,100487.734,1.1897,2.57925,28.075,30.401,30.827,32.575,6.87,7.4,7.149,7.199,60484.0,325.0,1.0
1112,20.182,40.017,100486.86,1.1896,2.5825,31.325,30.678,30.927,32.2,7.257,7.358,7.182,7.211,60538.0,325.0,1.0
1113,20.182,40.024,100486.86,1.1896,2.58638,35.2,32.035,31.781,32.2,7.693,7.358,7.339,7.31,60593.0,325.0,1.0
1114,20.193,40.024,100494.94,1.1897,2.584,32.825,32.272,31.99,32.575,7.429,7.4,7.366,7.334,60646.0,325.0,1.0
1115,20.182,40.04,100489.516,1.1896,2.58063,29.45,31.425,31.482,32.2,7.036,7.358,7.269,7.275,60700.0,325.0,1.0
1116,20.182,40.032,100492.67,1.1897,2.58538,34.2,32.258,32.026,32.2,7.583,7.358,7.364,7.338,60754.0,325.0,1.0
1117,20.182,40.024,100492.67,1.1897,2.58513,33.95,32.766,32.411,32.2,7.555,7.358,7.422,7.382,60809.0,325.0,1.0
1118,20.171,40.032,100490.89,1.1897,2.58163,30.45,32.071,32.019,31.825,7.155,7.314,7.343,7.337,60862.0,325.0,1.0
1119,20.171,40.024,100491.766,1.1897,2.58425,33.075,32.372,32.23,32.2,7.457,7.357,7.377,7.361,60916.0,325.0,1.0
1120,20.182,40.032,100488.56,1.1896,2.58963,38.45,34.196,33.474,32.2,8.04,7.358,7.582,7.502,60971.0,325.0,1.0
1121,20.182,40.055,100482.82,1.1896,2.58438,33.2,33.897,33.419,32.825,7.471,7.429,7.549,7.496,61024.0,325.0,1.0
1122,20.16,40.04,100482.82,1.1896,2.58763,36.45,34.663,34.025,32.95,7.828,7.443,7.634,7.563,61078.0,325.0,1.0
1123,20.182,40.04,100492.67,1.1897,2.58513,33.95,34.449,34.01,32.95,7.555,7.443,7.61,7.561,61132.0,325.0,1.0
1124,20.193,40.047,100491.766,1.1896,2.58938,38.2,35.574,34.848,32.95,8.014,7.443,7.734,7.654,61187.0,325.0,1.0
1125,20.171,40.04,100486.86,1.1896,2.58725,36.075,35.725,35.094,33.075,7.788,7.457,7.75,7.681,61240.0,325.0,1.0
1126,20.182,40.062,100486.86,1.1896,2.58713,35.95,35.792,35.265,33.2,7.774,7.471,7.757,7.7,61294.0,325.0,1.0
1127,20.193,40.047,100489.984,1.1896,2.592,40.825,37.302,36.377,33.575,8.285,7.513,7.919,7.82,61348.0,325.0,1.0
1128,20.193,40.055,100490.42,1.1896,2.59025,39.075,37.834,36.917,33.95,8.105,7.555,7.975,7.878,61402.0,325.0,1.0
1129,20.171,40.024,100489.984,1.1897,2.59075,39.575,38.356,37.448,33.95,8.157,7.555,8.03,7.934,61456.0,325.0,1.0
1130,20.193,40.04,100489.55,1.1896,2.58525,34.075,37.072,36.774,34.075,7.569,7.569,7.895,7.863,61510.0,325.0,1.0
1131,20.193,40.062,100489.55,1.1896,2.58738,36.2,36.811,36.659,34.2,7.801,7.583,7.867,7.851,61564.0,325.0,1.0
1132,20.193,40.047,100486.45,1.1896,2.5895,38.325,37.265,36.992,35.2,8.027,7.693,7.915,7.886,61618.0,325.0,1.0
1133,20.193,40.055,100491.836,1.1896,2.5885,37.325,37.283,37.059,35.95,7.922,7.774,7.917,7.893,61672.0,325.0,1.0
1134,20.203,40.047,100486.86,1.1895,2.58688,35.7,36.808,36.787,35.95,7.748,7.775,7.867,7.865,61726.0,325.0,1.0
1135,20.182,40.055,100486.86,1.1896,2.59013,38.95,37.451,37.22,36.075,8.092,7.788,7.935,7.91,61779.0,325.0,1.0
1136,20.182,40.07,100484.234,1.1896,2.5875,36.325,37.113,37.041,36.2,7.815,7.801,7.899,7.892,61834.0,325.0,1.0
1137,20.193,40.04,100486.016,1.1895,2.58738,36.2,36.839,36.873,36.2,7.802,7.802,7.87,7.874,61888.0,325.0,1.0
1138,20.193,40.078,100485.11,1.1895,2.58838,37.2,36.948,36.938,36.325,7.909,7.815,7.882,7.881,61941.0,325.0,1.0
1139,20.193,40.055,100494.09,1.1896,2.5885,37.325,37.061,37.016,36.45,7.922,7.828,7.893,7.889,61996.0,325.0,1.0
1140,20.193,40.062,100494.09,1.1896,2.588,36.825,36.99,36.978,36.825,7.868,7.868,7.886,7.885,62050.0,325.0,1.0
1141,20.182,40.062,100488.71,1.1896,2.58788,36.7,36.903,36.922,36.825,7.855,7.868,7.877,7.879,62104.0,325.0,1.0
1142,20.182,40.055,100487.3,1.1896,2.58813,36.95,36.917,36.928,36.825,7.882,7.868,7.878,7.879,62157.0,325.0,1.0
1143,20.193,40.07,100491.41,1.1896,2.58975,38.575,37.415,37.257,36.95,8.053,7.882,7.931,7.914,62212.0,325.0,1.0
1144,20.193,40.062,100491.41,1.1896,2.5885,37.325,37.388,37.271,37.2,7.922,7.908,7.928,7.916,62266.0,325.0,1.0
1145,20.16,40.07,100485.11,1.1897,2.59075,39.575,38.044,37.732,37.325,8.157,7.921,7.997,7.964,62320.0,325.0,1.0
1146,20.193,40.062,100492.24,1.1896,2.58913,37.95,38.016,37.775,37.325,7.988,7.922,7.995,7.969,62373.0,325.0,1.0
1147,20.182,40.062,100491.836,1.1897,2.59025,39.075,38.334,38.035,37.325,8.105,7.921,8.028,7.996,62428.0,325.0,1.0
1148,20.171,40.07,100485.58,1.1896,2.58538,34.2,37.094,37.268,37.325,7.583,7.922,7.897,7.916,62482.0,325.0,1.0
1149,20.171,40.078,100485.58,1.1896,2.58838,37.2,37.126,37.255,37.325,7.908,7.922,7.9,7.914,62535.0,325.0,1.0
1150,20.182,40.085,100485.14,1.1896,2.59,38.825,37.636,37.569,37.325,8.079,7.922,7.955,7.948,62589.0,325.0,1.0
1151,20.16,40.078,100485.58,1.1897,2.59063,39.45,38.18,37.945,37.325,8.144,7.921,8.012,7.987,62644.0,325.0,1.0
1152,20.182,40.07,100486.086,1.1896,2.58663,35.45,37.361,37.446,37.325,7.72,7.922,7.925,7.935,62698.0,325.0,1.0
1153,20.16,40.085,100486.086,1.1897,2.58575,34.575,36.525,36.872,37.325,7.624,7.921,7.836,7.873,62751.0,325.0,1.0
1154,20.193,40.085,100489.62,1.1896,2.58875,37.575,36.84,37.013,37.325,7.948,7.922,7.87,7.888,62806.0,325.0,1.0
1155,20.182,40.085,100488.71,1.1896,2.591,39.825,37.736,37.575,37.325,8.183,7.922,7.965,7.948,62860.0,325.0,1.0
1156,20.182,40.07,100483.8,1.1896,2.58963,38.45,37.95,37.75,37.325,8.04,7.922,7.988,7.967,62913.0,325.0,1.0
1157,20.193,40.093,100484.67,1.1895,2.59025,39.075,38.288,38.015,37.325,8.105,7.922,8.023,7.995,62967.0,325.0,1.0
1158,20.193,40.07,100484.67,1.1895,2.58963,38.45,38.336,38.102,37.575,8.04,7.948,8.028,8.004,63022.0,325.0,1.0
1159,20.16,40.101,100491.875,1.1897,2.5855,34.325,37.133,37.347,37.575,7.596,7.948,7.901,7.923,63076.0,325.0,1.0
1160,20.193,40.093,100487.36,1.1896,2.5905,39.325,37.791,37.742,37.95,8.131,7.988,7.971,7.966,63129.0,325.0,1.0
1161,20.193,40.093,100483.8,1.1895,2.592,40.825,38.701,38.359,38.45,8.285,8.04,8.067,8.031,63183.0,325.0,1.0
1162,20.193,40.093,100483.8,1.1895,2.58775,36.575,38.063,38.002,38.45,7.842,8.04,8.0,7.993,63238.0,325.0,1.0
1163,20.182,40.093,100484.67,1.1896,2.58413,32.95,36.529,36.992,38.45,7.443,8.04,7.837,7.886,63291.0,325.0,1.0
1164,20.182,40.093,100486.45,1.1896,2.58863,37.45,36.806,37.084,38.45,7.935,8.04,7.866,7.896,63345.0,325.0,1.0
1165,20.193,40.093,100485.11,1.1895,2.59363,42.45,38.499,38.157,38.45,8.448,8.04,8.045,8.01,63399.0,325.0,1.0
1166,20.182,40.093,100482.82,1.1895,2.58738,36.2,37.809,37.766,38.45,7.802,8.04,7.973,7.968,63454.0,325.0,1.0
1167,20.171,40.093,100482.82,1.1896,2.58925,38.075,37.889,37.827,38.075,8.001,8.001,7.981,7.975,63507.0,325.0,1.0
1168,20.203,40.085,100487.8,1.1895,2.59038,39.2,38.282,38.102,38.45,8.118,8.04,8.023,8.004,63561.0,325.0,1.0
1169,20.193,40.101,100483.766,1.1895,2.5925,41.325,39.195,38.747,38.45,8.336,8.04,8.118,8.071,63616.0,325.0,1.0
1170,20.182,40.093,100486.016,1.1896,2.58563,34.45,37.772,37.887,38.45,7.611,8.04,7.969,7.981,63669.0,325.0,1.0
1171,20.182,40.108,100486.016,1.1896,2.5885,37.325,37.638,37.775,38.45,7.922,8.04,7.955,7.969,63723.0,325.0,1.0
1172,20.193,40.093,100486.45,1.1895,2.589,37.825,37.694,37.785,38.075,7.975,8.001,7.961,7.97,63777.0,325.0,1.0
1173,20.193,40.093,100492.67,1.1896,2.58913,37.95,37.771,37.818,37.95,7.988,7.988,7.969,7.974,63831.0,325.0,1.0
1174,20.182,40.108,100486.45,1.1896,2.58788,36.7,37.45,37.595,37.95,7.855,7.988,7.935,7.95,63885.0,325.0,1.0
1175,20.203,40.101,100483.33,1.1895,2.58675,35.575,36.887,37.191,37.95,7.734,7.988,7.876,7.908,63939.0,325.0,1.0
1176,20.16,40.093,100483.33,1.1896,2.59175,40.575,37.994,37.868,38.075,8.259,8.001,7.992,7.979,63993.0,325.0,1.0
1177,20.203,40.108,100487.8,1.1895,2.58863,37.45,37.831,37.784,37.95,7.935,7.988,7.975,7.97,64047.0,325.0,1.0
1178,20.193,40.108,100489.984,1.1896,2.58713,35.95,37.267,37.417,37.825,7.774,7.975,7.915,7.931,64101.0,325.0,1.0
1179,20.203,40.116,100488.64,1.1895,2.59263,41.45,38.522,38.224,37.825,8.348,7.975,8.048,8.017,64155.0,325.0,1.0
1180,20.182,40.116,100486.86,1.1896,2.59163,40.45,39.1,38.669,37.825,8.247,7.975,8.108,8.063,64208.0,325.0,1.0
1181,20.171,40.116,100486.86,1.1896,2.58625,35.075,37.893,37.95,37.825,7.679,7.974,7.982,7.988,64263.0,325.0,1.0
1182,20.193,40.108,100489.516,1.1896,2.58775,36.575,37.498,37.675,37.45,7.842,7.935,7.94,7.959,64317.0,325.0,1.0
1183,20.182,40.108,100486.81,1.1896,2.59263,41.45,38.683,38.43,37.45,8.348,7.935,8.064,8.038,64371.0,325.0,1.0
1184,20.193,40.116,100487.3,1.1896,2.58825,37.075,38.201,38.159,37.45,7.895,7.935,8.014,8.01,64424.0,325.0,1.0
1185,20.193,40.101,100487.3,1.1896,2.58838,37.2,37.901,37.968,37.45,7.909,7.935,7.983,7.99,64479.0,325.0,1.0
1186,20.171,40.116,100484.6,1.1896,2.5855,34.325,36.828,37.239,37.45,7.597,7.935,7.869,7.912,64533.0,325.0,1.0
1187,20.193,40.116,100487.734,1.1896,2.59088,39.7,37.69,37.731,37.45,8.17,7.935,7.96,7.965,64587.0,325.0,1.0
1188,20.182,40.116,100488.2,1.1896,2.59038,39.2,38.143,38.025,37.825,8.118,7.975,8.008,7.996,64641.0,325.0,1.0
1189,20.193,40.108,100487.8,1.1896,2.58913,37.95,38.085,38.01,37.825,7.988,7.975,8.002,7.994,64695.0,325.0,1.0
1190,20.193,40.108,100487.8,1.1896,2.5895,38.325,38.157,38.073,37.825,8.027,7.975,8.01,8.001,64749.0,325.0,1.0
